"","decreased","thetaType","thetaToken","target1","target2","target3","target4","target5","target6","typesd","tokensd"
"636",0,0.243501671869308,0.183803995378625,0.442617858670171,0.385711167898534,0.321032357463738,0.351992842056992,0.456390796519774,0.539475000954643,0.048975893324241,0.016325297774747
"637",0,0.21700347578153,0.187542814220011,0.515534887954575,0.514737168964687,0.376522573483158,0.501273450068075,0.515699940288889,0.539963380446231,0.0192993932031095,0.00643313106770317
"638",0,0.345445083081722,0.328841989167441,0.446331473598678,0.426168025769747,0.361380183190301,0.415665528627818,0.450073010434286,0.567086222275228,0.0241832637321204,0.0080610879107068
"639",0,0.331780277471989,0.314622972437967,0.541503748303085,0.51535960233062,0.483505973210227,0.501111765638041,0.555204321389308,0.706814013871493,0.0381953103188425,0.0127317701062808
"640",1,0.353309897892177,0.318857536450788,0.291147036117218,0.288520924884085,0.213256222749847,0.240441724645579,0.299843583756933,0.314445077896626,0.0305854345299304,0.0101951448433101
"641",0,0.347067923471332,0.143801570266472,0.612292626559245,0.593182416055109,0.404273250015536,0.529834240610873,0.620543047021486,0.640156486826996,0.0179923226218671,0.00599744087395569
"642",1,0.411162343900651,0.110254664669184,0.408134286103785,0.400901583553254,0.393932865369677,0.399635556292185,0.417811896835347,0.427072175002609,0.0242292584013194,0.00807641946710646
"643",1,0.211791511252522,0.206180697790724,0.373871461867244,0.347213450559302,0.282276246054515,0.29442352717842,0.377898372938135,0.393738424927529,0.0151761518698186,0.00505871728993952
"644",0,0.427928110957146,0.126589983672475,0.568668335423969,0.521800741546098,0.491621431285446,0.495354862493277,0.671535256522925,0.692433488108948,0.0222158970870078,0.00740529902900259
"645",0,0.24668752476573,0.137461846761162,0.541888950279533,0.540142203165772,0.466020274695804,0.515686275382326,0.573143773118753,0.589041933893754,0.0476695785950869,0.0158898595316956
"646",0,0.189815987739712,0.138658620664681,0.374043637296794,0.358953352316868,0.323217087844552,0.341384244982856,0.472774357389611,0.477073830009478,0.033246669024229,0.0110822230080763
"647",1,0.474394721817225,0.41343003539465,0.385314674031151,0.367611426918878,0.337899728221975,0.362414632030762,0.39278021565166,0.402103523351435,0.0422076534107328,0.0140692178035776
"648",1,0.137848566286266,0.104678357527325,0.350014127455523,0.336969769827017,0.322446596936863,0.331788715983912,0.350429049294386,0.355920438493212,0.0486746922507882,0.0162248974169294
"649",0,0.432395557221025,0.417669972100522,0.499355817860201,0.482016948742289,0.461317618282444,0.474137840095967,0.522099043330921,0.536717813501619,0.03152294004336,0.01050764668112
"650",0,0.286336778011173,0.284394611775588,0.282653235176395,0.198999356856553,0.161436388551388,0.167942429439963,0.293799594280055,0.462690530438511,0.0488348783366382,0.0162782927788794
"651",0,0.109483605064452,0.102154712100812,0.521077226066891,0.518861295899803,0.506594418623407,0.517288433174525,0.531453418991711,0.583877146562332,0.0302599155716598,0.0100866385238866
"652",0,0.178110708575696,0.122336625156746,0.487499620102548,0.475570665994645,0.450487490939153,0.467225258451383,0.509508752733271,0.509659281048825,0.013580954708159,0.00452698490271966
"653",1,0.375021393597126,0.147492314952831,0.32093983990559,0.303003103104556,0.293908461420219,0.302301812108494,0.329038975466676,0.330470437247549,0.0327946874499321,0.0109315624833107
"654",0,0.315882843453437,0.205655074671379,0.510204143185118,0.509646596576761,0.391353737740212,0.424426450326772,0.518460327687526,0.539207541483021,0.0187712249811739,0.00625707499372462
"655",0,0.141496958211064,0.113156564261099,0.211124812547658,0.153437992775923,0.0796165673983627,0.130198878675558,0.337255983546951,0.351371510113546,0.0211704134102911,0.00705680447009703
"656",0,0.426689425949007,0.19877853989442,0.569604545820692,0.534310459304912,0.433906031867914,0.462581722050013,0.588799932840871,0.60325489425614,0.0326809987612069,0.0108936662537356
"657",1,0.331307214312255,0.134503329474665,0.28486044738356,0.258496229806823,0.18782740625773,0.244229997841026,0.295037667290585,0.295514052136573,0.0103094595577568,0.00343648651925226
"658",1,0.465690282732248,0.11227658958047,0.204748756997551,0.193783566128184,0.159543496700447,0.173001800429899,0.227675770095866,0.23631514951528,0.0146124032139778,0.00487080107132594
"659",0,0.272851652745157,0.238360410989554,0.498106487252441,0.250159217364137,0.215741747185928,0.223671640749067,0.504924093636666,0.533678186046862,0.012476750947535,0.00415891698251168
"660",1,0.216765482909977,0.156333261600363,0.397071525147268,0.394916412910488,0.384762870348516,0.387241923359505,0.398697671825555,0.408307672256556,0.0345012559555471,0.011500418651849
"661",0,0.424755236040801,0.254210697204861,0.368043045738834,0.315960007274775,0.227716270376014,0.232764843270529,0.375451229966397,0.434703713178509,0.0448370926454663,0.0149456975484888
"662",0,0.150903708301485,0.1113826776267,0.581274884617253,0.530014605737863,0.309485042167828,0.414665728772191,0.608137995473429,0.646375250057334,0.0456216491665691,0.0152072163888564
"663",0,0.41251851124689,0.315361165195611,0.5537574238119,0.553667727754464,0.521989154089943,0.528368405730802,0.55945392302781,0.596533301432744,0.0492852299753577,0.0164284099917859
"664",0,0.321459590643644,0.292536079262505,0.518927317656507,0.442975967129596,0.276971225758429,0.311274356580661,0.531777268437869,0.550474393183024,0.0445858007483184,0.0148619335827728
"665",1,0.472337849345058,0.454573628904751,0.267075245489007,0.258438892936353,0.225439569955681,0.232466297976851,0.343691137706515,0.360429729953415,0.0366715210676193,0.0122238403558731
"666",1,0.422009794786573,0.158814649100725,0.319746513524509,0.250973886833587,0.170655950401605,0.20514941111749,0.323280019772538,0.339857361404875,0.0134084121044725,0.00446947070149084
"667",0,0.294880958180875,0.230865818737311,0.582841543011858,0.569218349029727,0.468684942754525,0.547380374263475,0.584317698448798,0.617328041772208,0.0132631934806705,0.00442106449355682
"668",1,0.318402142170817,0.236509901099535,0.206750448780473,0.176798149916875,0.158266667827922,0.162504808320742,0.24335284240722,0.245033185539805,0.0164729955606163,0.00549099852020542
"669",1,0.292334331013262,0.28264374147644,0.60652418518371,0.58389928127613,0.562935027382156,0.569090458154664,0.608798509025333,0.629779179058407,0.0288572424091399,0.00961908080304662
"670",1,0.155970933381468,0.142159810417273,0.571074124420451,0.553469345874572,0.535984248372247,0.551532800703928,0.57516815511442,0.576924820977751,0.0284778298903257,0.00949260996344189
"671",0,0.442348843999207,0.103944198304284,0.497470265106925,0.495108727539121,0.378088165934684,0.434108554369608,0.511631933442325,0.583699255544305,0.0331415912136436,0.0110471970712145
"672",0,0.286770132742822,0.135428013000454,0.455154637612265,0.423232502528304,0.319610740008071,0.390062511847724,0.612838514044179,0.619488327137812,0.0288335532695055,0.0096111844231685
"673",1,0.383777261991054,0.207836567718256,0.337653994222327,0.328545692489158,0.317988502718519,0.327850488792354,0.338606167620842,0.346367587579646,0.0336810898967087,0.0112270299655696
"674",1,0.448941267095506,0.10247049999056,0.423442027150899,0.414310941285706,0.402174201169674,0.411173682473814,0.423861197776416,0.445852711721446,0.0471287896763533,0.0157095965587844
"675",0,0.106579609960318,0.10466373075183,0.347218902244181,0.304247720546608,0.277433170151204,0.291092338748499,0.449654656584694,0.481259569320665,0.0359762287605554,0.0119920762535185
"676",0,0.185160176362842,0.105195614652219,0.515900649543864,0.491568167369851,0.397354078854691,0.438281983646886,0.640442999463102,0.651615476312117,0.0196021428145468,0.00653404760484894
"677",1,0.227675629593432,0.162503851653028,0.203777179878423,0.198617910371521,0.145367954858467,0.157753698216512,0.213118809024579,0.229249837378342,0.0208656452037394,0.00695521506791314
"678",1,0.415516283549368,0.114547951297048,0.370062440691123,0.365971186283307,0.257879579273646,0.3478826958517,0.37540396259737,0.382804875251517,0.0155997770372778,0.00519992567909261
"679",0,0.23567349743098,0.139479013881131,0.235521922023021,0.193874564670332,0.134680890665167,0.148919530321726,0.255464050011632,0.385773676648011,0.0286770365666598,0.0095590121888866
"680",0,0.361361272260547,0.158584429948908,0.393908320109974,0.328682096184651,0.300042271234903,0.324805049038177,0.426652153672302,0.476574885510951,0.033982637533918,0.0113275458446393
"681",0,0.265585042629391,0.209985466318003,0.458823705313836,0.433414787015639,0.393081322871461,0.393736300399095,0.465959105020107,0.546920055905261,0.0135907158534974,0.00453023861783246
"682",1,0.182742629107088,0.158218672015057,0.242696233474143,0.202958090962322,0.16650870991999,0.168991607700009,0.258129747206712,0.287661585435915,0.0440542479138821,0.0146847493046274
"683",1,0.184381562937051,0.170257144802943,0.254169492174064,0.212203820876506,0.149516039780141,0.197380801192918,0.287970817342285,0.314144146181124,0.0483772307634354,0.0161257435878118
"684",0,0.475250844750553,0.197363500984481,0.422292377432859,0.378709635900451,0.308986788534727,0.350421301646802,0.52886254970137,0.537430230185292,0.0245190589968115,0.00817301966560384
"685",0,0.245436923764646,0.143149342830101,0.332715953257492,0.241314019079231,0.229925649441658,0.233490920155159,0.358332184566171,0.436890329543346,0.0359585854224861,0.0119861951408287
"686",1,0.261495946440846,0.223346088261839,0.342265890121197,0.335706853239993,0.272167895568919,0.306539190436495,0.369957480492102,0.378696155348205,0.049814983420074,0.016604994473358
"687",0,0.336678887624294,0.317205393352894,0.57646302646326,0.538680717135224,0.289832648416999,0.52548303944254,0.616218746504714,0.629366697898151,0.021035620579496,0.00701187352649868
"688",0,0.374389970954508,0.372255849363965,0.412869687717608,0.40491135848305,0.233119530767879,0.322115273540955,0.535916846760295,0.555265872875559,0.0426835524011403,0.0142278508003801
"689",0,0.391642346885055,0.130341296640625,0.484907290378208,0.445575133237796,0.315704709516673,0.412186733037508,0.49875599238546,0.540590306347416,0.0492999750096351,0.0164333250032117
"690",1,0.437668359838426,0.237806137477203,0.604771264555322,0.575004466157382,0.569220202366823,0.572375100412644,0.668527715096555,0.692342478174778,0.0331545228604227,0.0110515076201409
"691",0,0.112547722365707,0.10544720465187,0.521525218533869,0.520537802222805,0.511287884269653,0.518345381866266,0.522749626201241,0.531305147763793,0.0363644711021334,0.0121214903673778
"692",0,0.274379129055887,0.151636595050398,0.451695006441592,0.448097266802945,0.332846379165299,0.340422977223981,0.515314430031308,0.597000248546448,0.0482735689543188,0.0160911896514396
"693",0,0.428734557982534,0.12589774762177,0.576827780877768,0.559847734185371,0.455319569720367,0.525628696826117,0.595867119796596,0.597281181816309,0.0414745593070984,0.0138248531023661
"694",1,0.352393151260912,0.239332528100673,0.330100452311868,0.310951872209808,0.286146429189337,0.308016772719276,0.332397288152676,0.374059596414832,0.0253357206936926,0.00844524023123086
"695",1,0.498239465709776,0.129590484935929,0.270471783746705,0.267905171878248,0.219613202102129,0.233258403103923,0.316440616655056,0.316680589160301,0.010419829795137,0.00347327659837902
"696",0,0.105374573264271,0.101965410966914,0.312888031956614,0.30580871715972,0.139344363098169,0.190248567222412,0.439126469309505,0.46541781545407,0.0226254989206791,0.0075418329735597
"697",1,0.115851510688663,0.105117803268766,0.364491707763482,0.364020646310841,0.353657928806068,0.358257599229093,0.366680778974663,0.369920217279607,0.0462783692404628,0.0154261230801543
"698",0,0.110885330568999,0.101815918629762,0.359650860519657,0.353472950201544,0.260032920300842,0.305360596554635,0.417902481337768,0.437210345268795,0.0328418536856771,0.0109472845618924
"699",1,0.179821022041142,0.172743692261108,0.341919248257273,0.292578762312502,0.276824839761451,0.287724536467179,0.356088221886679,0.372807618990065,0.0256023277249187,0.00853410924163957
"700",0,0.244070827867836,0.189019609606013,0.400267021789386,0.393621880072493,0.352637779051517,0.384360618151361,0.431212293193294,0.651874570329764,0.0358213907387108,0.0119404635795703
"701",1,0.346840696968138,0.325062908525456,0.274535593511727,0.267123484764984,0.266971296578336,0.266981425770301,0.274852663502077,0.287588144721643,0.0204764592181891,0.00682548640606304
"702",0,0.130004376731813,0.101689798489394,0.593064618402322,0.45895898172875,0.410672051347482,0.420253100071489,0.632195863778566,0.697750214374718,0.0132285793125629,0.00440952643752098
"703",1,0.326771697960794,0.153532362942213,0.37744719907666,0.209064402619258,0.144473701200743,0.203332020858104,0.388253817930703,0.394824779948955,0.0184473978821188,0.00614913262737294
"704",1,0.255248201265931,0.249259371501407,0.253405413743395,0.233180820486144,0.199629980113917,0.218464121433485,0.261876428376309,0.312084583711385,0.0473669919651002,0.0157889973217001
"705",0,0.177153101284057,0.131787701444266,0.283065449661084,0.271443821370644,0.226109679776235,0.235058034458381,0.399515654480043,0.420209910785571,0.0350099871866405,0.0116699957288802
"706",1,0.401718520000577,0.373296575162503,0.333520810229433,0.303622392624718,0.248211476123091,0.300988377084676,0.342377855794476,0.381245619124697,0.0334933316987008,0.0111644438995669
"707",1,0.381356652639806,0.227928824186746,0.324928561905999,0.321821923280554,0.316311259681301,0.320225181361295,0.326608624779809,0.343702631450379,0.0224765876121819,0.0074921958707273
"708",1,0.224982086475939,0.180959918083237,0.360047100049042,0.357405913404122,0.306119459046085,0.348857482499922,0.390081303791728,0.409858279980953,0.0325478438660502,0.0108492812886834
"709",0,0.150219293311238,0.105171683952744,0.486162974188093,0.485720358520712,0.443052142229297,0.464011687903567,0.49581156062814,0.519037610731735,0.047578243734315,0.015859414578105
"710",0,0.273843435291201,0.247970168417893,0.496627747841623,0.47866806487382,0.320643847911703,0.329008831715765,0.516135434943115,0.517500812927579,0.0454437531623989,0.0151479177207996
"711",0,0.321195526048541,0.283381521694582,0.651766468111646,0.64276055273705,0.433808259314744,0.612175356942629,0.688672780375995,0.726144740646084,0.0416596521157771,0.013886550705259
"712",1,0.485777673218399,0.317208975892798,0.362289163710567,0.361166276965866,0.35203333890966,0.357049490849558,0.362467990360628,0.363399183657486,0.0141086830943823,0.0047028943647941
"713",1,0.446419371850789,0.255774478307296,0.321436875328332,0.316959697099823,0.273945811071442,0.303384958717419,0.349751766154658,0.352779149980406,0.0126313757803291,0.00421045859344304
"714",1,0.310174409486353,0.296011360480509,0.481192320803599,0.478129532780188,0.47283516406155,0.473523476594881,0.482356480524266,0.484624897848892,0.011225029444322,0.00374167648144066
"715",0,0.414437095914036,0.323905312763322,0.3702560297319,0.355369116735018,0.338945897625839,0.35016223619515,0.552551122527361,0.586485692017164,0.0350908710062504,0.0116969570020835
"716",1,0.471145420242101,0.469545528995502,0.561721641753743,0.560513258326554,0.537266533205615,0.538125276222426,0.571479341481357,0.57166254725551,0.0144656408298761,0.00482188027662536
"717",0,0.226346774864942,0.146333191856934,0.512350492428811,0.502408658655855,0.386004580543652,0.45229885885243,0.593449422774745,0.637738666543027,0.0110046101175249,0.00366820337250829
"718",0,0.121033177524805,0.104750721456094,0.195715991776123,0.180747559213537,0.162415608707051,0.167253201696124,0.255444870400282,0.357547532059803,0.0167507051490247,0.00558356838300824
"719",1,0.208244328573346,0.103969204182943,0.417003606403553,0.370026568914279,0.356293250184891,0.363453920490036,0.428546052537123,0.436557061255,0.0269061824027449,0.00896872746758163
"720",1,0.143940830230713,0.124952408726934,0.20941996170026,0.208545218345907,0.201179863261574,0.203255934548368,0.210326459749662,0.229421643616437,0.020542455073446,0.00684748502448201
"721",1,0.377897099032998,0.174752178060917,0.576371741243868,0.575443721685314,0.550473659760369,0.557670953220441,0.579019164392082,0.588608311666277,0.0387706049904227,0.0129235349968076
"722",1,0.366537956986576,0.151779668443517,0.178886586862749,0.152465988029149,0.100583785202444,0.110124247338337,0.201475332185973,0.269537922912766,0.0229065743088722,0.00763552476962407
"723",1,0.119464572146535,0.106915478261273,0.220550478537555,0.220463471410134,0.190033937154408,0.208401395866095,0.237930103784984,0.265479262292627,0.0416697203461081,0.013889906782036
"724",0,0.240255226381123,0.201402869958922,0.530473561009806,0.526268826619428,0.493621328172055,0.519173331411987,0.546011137238283,0.560912189968276,0.0180961423646659,0.00603204745488862
"725",1,0.119183742720634,0.108848143699862,0.361862706174301,0.351026534630055,0.327059222233594,0.341857428438661,0.362615950785789,0.372244782773496,0.0249039823375642,0.00830132744585474
"726",1,0.499094483349472,0.115516031606329,0.402438260335362,0.380444554624415,0.307076768328225,0.345270733268256,0.421686898349516,0.448309777661345,0.0279075542278588,0.00930251807595293
"727",0,0.417374141328037,0.309958314258349,0.542383336402195,0.540017423263655,0.533697661560075,0.536613285256226,0.547433803982423,0.552279621309483,0.0425118941348046,0.0141706313782682
"728",0,0.207535804156214,0.192706302944376,0.477486541518477,0.476342464145478,0.47522112949641,0.475862164672399,0.482911298753677,0.48715224198742,0.0448275579884648,0.0149425193294883
"729",0,0.159323456697166,0.136160936192753,0.452747001004562,0.411825261944128,0.397697310627027,0.40238533318893,0.616514683851722,0.618300191248329,0.0265153097081929,0.00883843656939765
"730",0,0.39090661406517,0.193711985245948,0.480600954751679,0.460072031801713,0.453061930091224,0.454926736201866,0.525670318235406,0.535762091512376,0.0476372583862394,0.0158790861287465
"731",0,0.271367846429348,0.192374526078801,0.501718186445132,0.490364178288047,0.457519684125947,0.462772570742581,0.508220051110758,0.52947885876766,0.0278157895524055,0.00927192985080182
"732",1,0.29668352175504,0.279062440710624,0.63227763279147,0.587711082233959,0.571489116980267,0.583594238242713,0.647573326467471,0.651801739195495,0.0161059051845223,0.00536863506150742
"733",0,0.293491320032626,0.180139618112251,0.310727552632925,0.292227812483693,0.234911692270992,0.280376048843797,0.425714958870329,0.437783077847041,0.0482707208767533,0.0160902402922511
"734",0,0.44914583992213,0.297701206181157,0.577104542582787,0.561703645291579,0.54093522098736,0.546202726025676,0.580525749838982,0.607584696798545,0.0416995322797447,0.0138998440932482
"735",0,0.268109823297709,0.221686401814838,0.470831374147702,0.468689731864491,0.426041346261178,0.428381706911882,0.48855675102942,0.498695120857239,0.03620380862616,0.01206793620872
"736",0,0.374516718555242,0.362041805768381,0.472299626650096,0.453093917678281,0.378628603131777,0.390184029261711,0.479379076145636,0.516681542892615,0.0387949092779309,0.012931636425977
"737",1,0.135486925207078,0.100102556375331,0.220042753548476,0.119390716049183,0.0835825264457909,0.0940833090576587,0.24165748508583,0.281511493393325,0.0126541213132441,0.00421804043774804
"738",0,0.367841861955822,0.191599238085962,0.548601864855418,0.504177706557313,0.351964124265321,0.423152780787463,0.557910374676544,0.56712863804241,0.0202697585895658,0.00675658619652192
"739",1,0.410008935350925,0.129185157475988,0.303762614678734,0.29490367513167,0.27074898471712,0.290903247628656,0.30722672426495,0.342026758107328,0.0486840130295604,0.0162280043431868
"740",0,0.348183451779187,0.123774339837847,0.431992690952543,0.401463619238431,0.38462057432122,0.385713857874817,0.468353258974976,0.468556857273831,0.0324304430279881,0.010810147675996
"741",0,0.442313534207642,0.175944708004163,0.277463802701924,0.255138946202992,0.12358526400253,0.139511067031422,0.309943315613073,0.374963999144802,0.0217998155858368,0.00726660519527892
"742",1,0.343624459020793,0.142551207850949,0.290156924669102,0.237468006214681,0.144009992507932,0.197579790890707,0.336897148196336,0.34131664291437,0.0328463382553309,0.0109487794184436
"743",0,0.34115570737049,0.330180310432642,0.41807448741053,0.379379399218308,0.219923388122582,0.279976169747107,0.433726154089644,0.437657371706211,0.0328808940015733,0.0109602980005244
"744",1,0.348098216950893,0.338985666359147,0.285900489879958,0.285793178324494,0.280730718201301,0.28288246622516,0.288697276422819,0.291035737349873,0.0169370762538165,0.00564569208460549
"745",0,0.227193149738014,0.178448897636943,0.391049371396992,0.347306002435827,0.261066865379559,0.281173354624105,0.402276305656772,0.444508162086756,0.0279873826447874,0.00932912754826248
"746",1,0.417236975394189,0.153002364046259,0.38001573411633,0.301110124791231,0.270850137320645,0.272641394729735,0.389538961345036,0.419300693384121,0.0230568099487573,0.00768560331625243
"747",0,0.3044573741965,0.196512340473808,0.494538417004805,0.468573410085287,0.427206412039009,0.441255388425042,0.543184682781206,0.659420691835894,0.0466956603620201,0.0155652201206734
"748",0,0.407709624804556,0.382925878748785,0.521888831154198,0.516008567237972,0.506267362254097,0.510215109769288,0.537956238358215,0.554556579847711,0.0328513025958091,0.010950434198603
"749",1,0.446294192224741,0.433546803570294,0.340584017648212,0.305597603231573,0.255718783467509,0.303787229486617,0.353604157830837,0.385095707604801,0.0448039049748331,0.014934634991611
"750",0,0.346504299808294,0.10389781179887,0.338704867361692,0.331724056736607,0.299734067576092,0.327427849936238,0.412805142827382,0.439290872031063,0.0167468116525561,0.00558227055085202
"751",1,0.324424030724913,0.269173711518026,0.307421768609487,0.292979584902353,0.266140312689779,0.283165342372578,0.334070877237898,0.339055851854928,0.0446679313853383,0.0148893104617794
"752",0,0.376294855587184,0.127481590415882,0.488628122712143,0.488111647862366,0.447749769909687,0.450188783280154,0.516420081488674,0.540208618739044,0.0354736049845815,0.0118245349948605
"753",0,0.356576685514301,0.121054734349482,0.511235959888647,0.508708859025958,0.497165762701712,0.501451929295145,0.51767004297175,0.519426929605789,0.0461844502016902,0.0153948167338967
"754",1,0.168381194956601,0.13893741486016,0.218866303988228,0.216578916603528,0.205978115446341,0.209687348066768,0.222686301493642,0.237361891707922,0.036834946218878,0.0122783154062927
"755",1,0.206592962890863,0.116014215685698,0.267837297971999,0.258267256381267,0.194047722995857,0.19769543220649,0.325940894763216,0.327476699046328,0.0426120446249843,0.0142040148749948
"756",0,0.483672877959907,0.289701657273504,0.522395687732853,0.48483759675056,0.455743280584086,0.46323968670083,0.544721886389882,0.558318304765389,0.0114912118203938,0.00383040394013127
"757",0,0.236546017415822,0.160743683230575,0.543717809849473,0.5303802160227,0.51557682952817,0.524329753331178,0.575515390759736,0.581041156017689,0.0405256662331522,0.0135085554110507
"758",0,0.251809119340032,0.103785211743008,0.603410009449687,0.539697164120825,0.49285344428231,0.508786423989699,0.625573034786191,0.694018339740774,0.0219266919419169,0.00730889731397232
"759",1,0.293717518355697,0.141579550808217,0.591194640524714,0.590704588900637,0.582553535578977,0.584588916512045,0.591863485409118,0.592527866333944,0.0432967143319547,0.0144322381106516
"760",0,0.31288732541725,0.254400029370636,0.609831778219717,0.579597110644207,0.477124149869401,0.560267808705034,0.624333152441987,0.669032562817634,0.0429753756616265,0.0143251252205422
"761",0,0.402730686310679,0.246385803844807,0.459022828704261,0.457743796098678,0.435046181120327,0.444021085833815,0.467203688346064,0.519812409947822,0.0221622937917709,0.00738743126392364
"762",0,0.443206580169499,0.132401624979314,0.178195143411475,0.166776312508918,0.153507714752654,0.154653355629618,0.335950100865348,0.416385886451253,0.0459767778031528,0.0153255926010509
"763",1,0.267593175079674,0.14589724549901,0.273889545287017,0.260934630619036,0.252300536713254,0.255538728106472,0.287228748466515,0.300309050800797,0.0125232075992972,0.00417440253309906
"764",0,0.147606834210455,0.100205739516252,0.264347419046199,0.242941564757614,0.222547093954599,0.225337721700879,0.317223527043734,0.356437261125139,0.0495676341094077,0.0165225447031359
"765",0,0.240299410652369,0.19091707280486,0.459358071839553,0.452998265010384,0.424677432807725,0.442167162567916,0.486280883399104,0.513337022644175,0.0362782847043127,0.0120927615681042
"766",1,0.191931647714227,0.16410305228622,0.264031387356519,0.253983687484877,0.244374384353689,0.245460329568381,0.266368737871691,0.29010000987492,0.0148101303447038,0.00493671011490127
"767",0,0.1608711771667,0.119313878328136,0.567617769502873,0.546396235762478,0.543421582671948,0.545470522071022,0.581248141351352,0.600703506760313,0.0390428704582155,0.0130142901527385
"768",0,0.107535793911666,0.107296233136305,0.367632057885196,0.29760674533034,0.170700792043046,0.280733647967774,0.369878602225407,0.371302650313961,0.0417792248912156,0.0139264082970719
"769",1,0.227770113479346,0.173523256294134,0.35997471816307,0.335930284544126,0.266885850060043,0.289924573963634,0.381791961562581,0.397075568877167,0.018882604893297,0.00629420163109899
"770",1,0.131555796880275,0.11278272447809,0.310361664657275,0.255076017185942,0.243513750695463,0.24480637302984,0.349802643052761,0.384096502274547,0.0230792412534356,0.00769308041781187
"771",1,0.371282807458192,0.124753471687856,0.204103710332203,0.173233333896453,0.150420887719796,0.158442325083312,0.211049604014077,0.238042225734322,0.0287003832496703,0.00956679441655676
"772",1,0.300174024980515,0.198946014283339,0.457851778007215,0.440680437259199,0.394825139831805,0.410573679475759,0.470307306869015,0.472300544770041,0.034874549889937,0.0116248499633123
"773",0,0.150113396160305,0.142906497576703,0.533018749065123,0.5078497935555,0.488905397133636,0.494008807485693,0.64317803204205,0.649302982866754,0.0324849242903292,0.0108283080967764
"774",0,0.242425836529583,0.193398110459339,0.409065917721698,0.368018687726153,0.303792199350067,0.34617721382452,0.506407606564948,0.5140537924297,0.0222902785986662,0.00743009286622206
"775",0,0.153898491896689,0.127121788620314,0.0710697113295464,0.0508022785277101,0.0401330338319021,0.045394996063006,0.0741669362622244,0.288397457858813,0.0396945159789175,0.0132315053263058
"776",1,0.149951916560531,0.145258579884512,0.590747887130618,0.585897293744666,0.573685162660098,0.574352323628204,0.590948229811483,0.602819096948945,0.0141877224761993,0.00472924082539976
"777",1,0.26874635964632,0.260301508635567,0.436244611083278,0.435866211232575,0.405724121982538,0.42909390782107,0.440575753025577,0.440639456905783,0.0162721897382289,0.00542406324607631
"778",0,0.265713579580188,0.264208586752361,0.597983878896907,0.596705104705326,0.526312914545934,0.558442218621802,0.63626912928821,0.672424485789133,0.0412816071975976,0.0137605357325325
"779",0,0.185926606040448,0.147264263715233,0.553197559243913,0.542415320512775,0.53161700139804,0.537374119609051,0.555996784373196,0.563632711791498,0.0346871893759817,0.0115623964586606
"780",0,0.372894308250397,0.112714560832258,0.493913620779631,0.493381270075605,0.490262824216681,0.492679789846879,0.494709908927951,0.500076977639312,0.0292400572728366,0.00974668575761219
"781",1,0.216264075599611,0.197697912373838,0.386300909558617,0.370160480354573,0.342784041428258,0.345306345055391,0.413204172012283,0.436697166980658,0.0409864500071853,0.0136621500023951
"782",0,0.494044620264322,0.434261037396265,0.356308380701319,0.30185392927282,0.213531356555796,0.241689080869798,0.364635034848924,0.483442362731056,0.0257696980237961,0.00858989934126536
"783",0,0.365839317813516,0.167802975905632,0.548095944968566,0.536316529729862,0.480780934904461,0.48082006703451,0.5858754247667,0.703081695401235,0.0395887280069292,0.0131962426689764
"784",0,0.20503817582503,0.17824892723571,0.324649782762358,0.301608590798852,0.0999397712507775,0.160243579175461,0.393080098007263,0.418932032644465,0.0387278038356453,0.0129092679452151
"785",0,0.294866264332086,0.207474677662988,0.466058154164355,0.407420217806589,0.366565790266008,0.401497209120809,0.597465771268625,0.628763225296745,0.0159011024050415,0.00530036746834715
"786",0,0.280011856928468,0.127576639385751,0.456133229456512,0.428159374155877,0.377460529578714,0.38173103981276,0.494260771983496,0.522244504432328,0.0131434141471982,0.00438113804906607
"787",0,0.10907422574237,0.105415369452047,0.639026853501802,0.611983074802109,0.486687948840375,0.512199499635665,0.68968720556335,0.697135663795948,0.0133497839607298,0.00444992798690995
"788",1,0.218070274032652,0.215728852020245,0.254482469882095,0.232108986907514,0.214845240632136,0.221103094474232,0.257666048618951,0.331409008312701,0.0392335521802306,0.0130778507267435
"789",0,0.407749607600272,0.198246836434728,0.541789669749186,0.541272175575784,0.302106523723171,0.539775883013525,0.5906089102623,0.627766008859865,0.0185402234457433,0.00618007448191444
"790",0,0.128484403342009,0.120827582968863,0.531010863152616,0.521180324967374,0.511408036309993,0.520322097799217,0.542621238084859,0.545630846030677,0.0270113179739565,0.00900377265798549
"791",1,0.440816119965166,0.247089438384529,0.393668041286737,0.363605741444532,0.324390555759076,0.348688380003149,0.399882481857233,0.443715975987932,0.0442103742901236,0.0147367914300412
"792",1,0.170962574612349,0.114857286541473,0.28837014336981,0.205743671478335,0.185616909109751,0.191844563010531,0.30306928231623,0.34072497271169,0.0119249912723899,0.00397499709079663
"793",1,0.273266812227666,0.115419058654886,0.388791504500622,0.384160047207784,0.372881954248745,0.37847668520869,0.389471946208945,0.411688518082163,0.042937178555876,0.0143123928519587
"794",1,0.460552432294935,0.285435944334148,0.434312671398638,0.388187873558857,0.373917771214166,0.377712234444008,0.44160876349381,0.452988724549668,0.0472222437523305,0.0157407479174435
"795",0,0.134989950433373,0.120698764540948,0.408943328271147,0.366331038067105,0.296813356379259,0.302082990356923,0.413846125397047,0.510570728992033,0.0317072735447437,0.0105690911815812
