"","decreased","thetaType","thetaToken","target1","target2","target3","target4","typesd","tokensd"
"733",1,0.48881216738373,0.283392716218864,0.313161568587212,0.36198058872916,0.274383101114383,0.37105954140764,0.0803216757322662,0.0133869459553777
"734",0,0.12001451542601,0.113988643808444,0.55076974605115,0.553109385694689,0.524448785992078,0.564144296658039,0.0525848602131009,0.00876414336885015
"735",1,0.375317590683699,0.343780576935494,0.255733476004917,0.285644053770122,0.213056571918489,0.317909428272083,0.0618912725313567,0.0103152120885594
"736",0,0.455326028168201,0.450378529080273,0.365347435004338,0.443100696560842,0.245878333208543,0.527663391178826,0.0266012042737566,0.0044335340456261
"737",0,0.295463267620653,0.132738428158475,0.493392649324808,0.597179527783884,0.48479919175618,0.619095034591507,0.0349212121614255,0.00582020202690425
"738",1,0.426013027410954,0.322890779960351,0.567809764155496,0.573963876321959,0.555199648219007,0.578192889065226,0.0286226463830099,0.00477044106383498
"739",1,0.410368954576552,0.161402787189142,0.367767639866536,0.370376611236957,0.353556156484042,0.391982734834025,0.0584348016814329,0.00973913361357215
"740",0,0.462098738178611,0.232630253464586,0.64768849933678,0.660221360714202,0.448206264492103,0.691819258633074,0.0607146232482046,0.0101191038747008
"741",1,0.322642293386161,0.172156982195465,0.280167454769562,0.283398777366804,0.271832540579087,0.340262060246751,0.0113540863152593,0.00189234771920989
"742",0,0.494171862956136,0.200434115510163,0.217635634162068,0.335925281504423,0.172200682365381,0.408271084087484,0.0978907848428935,0.0163151308071489
"743",0,0.13408983387053,0.112533436929003,0.364209145326171,0.518085377206042,0.253263066826505,0.549460725054037,0.0595320163597353,0.00992200272662255
"744",1,0.347991999238729,0.288213867086002,0.352787683066322,0.393662469907198,0.315847585878073,0.47434518340437,0.0532089064619504,0.00886815107699173
"745",1,0.443132091034204,0.278110022658627,0.192934870270881,0.213249175589394,0.157188702751569,0.296632170691032,0.0785181873501278,0.0130863645583546
"746",1,0.345687218941748,0.251771331830094,0.182520516423148,0.207869674094473,0.177714274162781,0.316634483076554,0.0436124331038445,0.00726873885064076
"747",1,0.339948821533471,0.11403911841784,0.429814498314018,0.431174808228682,0.429609368141838,0.441740553686561,0.0596897074300796,0.00994828457167993
"748",1,0.281588823720813,0.198311591793902,0.499912475143844,0.506379625647406,0.494400377233212,0.507228189910029,0.0239611133793369,0.00399351889655615
"749",0,0.11603838102892,0.115739462808391,0.480429309168614,0.58455360831973,0.469943215983905,0.607294861368495,0.0802757995645516,0.0133792999274253
"750",1,0.233165853098035,0.155695972236092,0.395145695196822,0.402128184585877,0.390724133352886,0.447062784535196,0.0309579610521905,0.00515966017536509
"751",0,0.201960468478501,0.160800063165914,0.39745196277655,0.399254681879019,0.301611277287824,0.47596200872166,0.080655201675836,0.0134425336126393
"752",0,0.121729519963264,0.101911719905817,0.38790057228031,0.53147324410208,0.354144765721369,0.612752820454715,0.0159360814490356,0.00265601357483926
"753",1,0.372579719033092,0.162145507526373,0.40728074954369,0.41326605696552,0.375731128187697,0.422238177314596,0.0116286164848134,0.0019381027474689
"754",0,0.138427443057299,0.111556477376268,0.474209087363291,0.492658337275667,0.408793121746842,0.549373355516667,0.0838449278869666,0.0139741546478278
"755",1,0.297323717083782,0.241137995679022,0.285692459458956,0.296324904171099,0.240301720485216,0.449228922340732,0.0527452154294588,0.00879086923824313
"756",0,0.204474822431803,0.140226180433441,0.356412984848969,0.406922404016941,0.152321818498115,0.449979949238111,0.0466351833590306,0.00777253055983844
"757",1,0.350859888549894,0.111405229412392,0.310161946869148,0.32761204349667,0.296137305784507,0.368767508191964,0.0326778164179996,0.00544630273633326
"758",0,0.186369444523007,0.150881763802165,0.516510754097588,0.588986271226772,0.315484188319821,0.646659401989521,0.0597072481759824,0.0099512080293304
"759",0,0.199499871395528,0.153616425637509,0.256143181637634,0.349758810487208,0.247140242753155,0.363277223181875,0.083322420117911,0.0138870700196518
"760",1,0.240755383390933,0.207166934636933,0.244278652011914,0.251104463501022,0.240502457099792,0.299300572298481,0.0561372122401372,0.00935620204002286
"761",1,0.445295691397041,0.387476130124582,0.260755533717727,0.275212630759781,0.168870821578459,0.282050185619161,0.0236790336295962,0.00394650560493271
"762",1,0.316624774225056,0.188953790545881,0.335939026965477,0.34363218239036,0.333865326268436,0.344024375222319,0.0899599005025812,0.0149933167504302
"763",1,0.461876416020095,0.448461944731008,0.29004456417456,0.295575526352381,0.277854745019354,0.299454531626322,0.0754527236078866,0.0125754539346478
"764",0,0.136870798934251,0.116423476895184,0.190090457797282,0.239618189409623,0.167218245740117,0.392631185379066,0.0800497935316525,0.0133416322552754
"765",1,0.324387338198721,0.17904537319955,0.153342305857893,0.190283356769665,0.123683053746488,0.355615511079385,0.0303709844197147,0.00506183073661911
"766",0,0.31678534951061,0.29372862830928,0.327050951894033,0.498929904784659,0.235149501576455,0.507192450988285,0.0487867998401634,0.00813113330669391
"767",0,0.125534708425403,0.118930187524432,0.140234725755309,0.189668159930881,0.124121267343508,0.221499195293363,0.0298679942684248,0.00497799904473747
"768",1,0.436247912794352,0.127778993848859,0.569573597167644,0.595646782562109,0.559495431940537,0.618148900736968,0.0567026401939802,0.00945044003233003
"769",1,0.374551351740956,0.117022942051546,0.298269685099704,0.311498179074621,0.290212558709697,0.338423296144881,0.0627115119551308,0.0104519186591885
"770",1,0.201099323201925,0.200994790013381,0.428930070684704,0.444462256550389,0.409475079084157,0.458268579612745,0.0154827739601024,0.00258046232668373
"771",0,0.163638325501233,0.130389301517884,0.598084918679687,0.608741176474136,0.463679520182365,0.634472399064021,0.0543037227424793,0.00905062045707988
"772",0,0.233155811578035,0.217307878795833,0.325555202876607,0.371563282557933,0.312925658667687,0.460468983331064,0.0827201167983003,0.01378668613305
"773",0,0.221037775278091,0.144225302794336,0.25963850080514,0.293971887475812,0.218997765326628,0.316952351943505,0.0836147118126973,0.0139357853021162
"774",1,0.249028123635799,0.216740085629552,0.495124332128746,0.49964272805601,0.493311812311193,0.596467988459556,0.0493778903945349,0.00822964839908915
"775",0,0.364478932134807,0.208732148406298,0.521892036155493,0.578557024686892,0.461542898249603,0.619288086826808,0.0613731185742654,0.0102288530957109
"776",1,0.231827834993601,0.185675238639095,0.386782647677344,0.401711271990539,0.344954576725685,0.401788433404598,0.0245419915067032,0.00409033191778387
"777",1,0.219315297715366,0.188142301883251,0.437280247300577,0.451311637418602,0.35403502188871,0.476346592869615,0.010024056523107,0.0016706760871845
"778",0,0.1818564013578,0.160173195735673,0.42497945247448,0.457866485227081,0.420961223721558,0.470963300201707,0.0730162711138837,0.0121693785189806
"779",0,0.107312620710582,0.106560248557867,0.283441720667332,0.284125539220948,0.265641049844425,0.288741628608199,0.0713154318765737,0.0118859053127623
"780",1,0.25926819415763,0.201195138638425,0.218602146240819,0.247992045345562,0.208329520853742,0.24924807936172,0.0215963760716841,0.00359939601194734
"781",0,0.124471110943705,0.111582737477577,0.507147753646713,0.528231454910458,0.490426016381582,0.569080331363697,0.094771576714702,0.0157952627857837
"782",1,0.18537498023361,0.180981930184068,0.346871993917237,0.347657560888667,0.340745183508639,0.347714676153314,0.0332380576292053,0.00553967627153421
"783",1,0.436860983911902,0.335677587639809,0.249571982109858,0.256128504132555,0.233228930354013,0.288268719882273,0.0721697298018262,0.0120282883003044
"784",1,0.239488336071372,0.181661552757831,0.350957959344664,0.370167024700561,0.34282202861208,0.37470187604167,0.0389607214485295,0.00649345357475492
"785",1,0.453078428283334,0.14706862038307,0.335164909623385,0.343440696633532,0.265789965706903,0.352627561959531,0.0352209199755453,0.00587015332925754
"786",0,0.148024959489703,0.107696279600129,0.362639877428548,0.436775506884097,0.245207653160396,0.46581930087092,0.0591002314398065,0.00985003857330109
"787",0,0.162567798793316,0.144516195963674,0.301697730502301,0.505633998208753,0.299337686782451,0.527632062807109,0.0310182091454044,0.00516970152423407
"788",0,0.138932047225535,0.127929302235273,0.29794854610797,0.403773393199548,0.260192826025853,0.422496757636531,0.0698103486350738,0.0116350581058456
"789",0,0.315597059391439,0.169910470719688,0.170310793542449,0.261683112363913,0.13905102262589,0.269242665746526,0.0512819648836739,0.00854699414727899
"790",0,0.188463594019413,0.106197735962563,0.393532816677036,0.578584033582453,0.265106113998955,0.584079100204498,0.0844477224489674,0.0140746204081612
"791",0,0.35401290981099,0.349760692273863,0.2646019140625,0.338885886899139,0.230639141017446,0.355975935299012,0.0180313063715585,0.00300521772859308
"792",0,0.223441447038203,0.172312031290118,0.531010696655877,0.605747331352886,0.473712881712308,0.620640372296029,0.0834270152472891,0.0139045025412148
"793",1,0.35915052620694,0.115136829051618,0.406513037609092,0.411105269164378,0.398510064622238,0.439279027230894,0.0700764462747611,0.0116794077124602
"794",1,0.175988011341542,0.126153459621406,0.513867473511782,0.522798617631874,0.5101775097196,0.567170161554892,0.043324078808073,0.00722067980134549
"795",1,0.205672143958509,0.175597773386748,0.340064711969181,0.349897553230807,0.331946426062732,0.358387542551256,0.0154527089744806,0.00257545149574677
"796",0,0.194815463759005,0.169849737814595,0.425924805755019,0.466266245937894,0.353082583134776,0.466563336248454,0.0408910581166856,0.00681517635278093
"797",0,0.428022584505379,0.360018106129921,0.416723248056546,0.557055756033306,0.414829307667869,0.626175173883042,0.089993253624998,0.0149988756041663
"798",0,0.226759400498122,0.11707139484785,0.512968928917025,0.562441254648956,0.489402919987338,0.57657058050427,0.0733613387914375,0.0122268897985729
"799",0,0.104727940261364,0.100701224720199,0.337658798853031,0.362958950347101,0.321333065147342,0.371782499504839,0.0539034123928286,0.00898390206547144
"800",1,0.469282646011561,0.308413535348252,0.245629687744335,0.290295179479562,0.201415416854526,0.388482446314118,0.0666498450073414,0.0111083075012236
"801",1,0.46313831564039,0.129657231277198,0.186528404879599,0.193962976300463,0.111973916118351,0.400497685946026,0.082979926103726,0.0138299876839543
"802",0,0.129769179970026,0.101906890398017,0.313671116723886,0.381424459890531,0.263076896788014,0.551087020616229,0.0417875399813056,0.00696458999688427
"803",1,0.254928871244192,0.196627499551552,0.289042702009567,0.297602845855295,0.186550202332405,0.323440820407456,0.0507368283439428,0.0084561380573238
"804",0,0.49754351824522,0.375676785015473,0.235956295816608,0.293545265409854,0.119830409041236,0.38984229246322,0.0830619073403068,0.0138436512233845
"805",1,0.468948091287166,0.107411960646544,0.438195281054601,0.473723284316252,0.423999077746827,0.542693178168144,0.0330058811535128,0.00550098019225213
"806",0,0.330374519806355,0.325707433128928,0.232898832263922,0.299263236032634,0.212173810775548,0.299883635640725,0.029730295042973,0.00495504917382884
"807",1,0.390369566343725,0.10420527914674,0.340473346460296,0.390457703353881,0.220571506125468,0.464529768575564,0.0973438973445445,0.0162239828907574
"808",1,0.184674046654254,0.170015546425495,0.438817079668151,0.440274001927414,0.398098002954726,0.563823014035085,0.0139358785166405,0.00232264641944009
"809",0,0.379878130555153,0.266413956182979,0.228635664685656,0.362329672339678,0.10968945268911,0.37552549693206,0.0181403674627654,0.00302339457712757
"810",0,0.26333606922999,0.113358859154828,0.28466429555192,0.349012374311606,0.281548228995042,0.381261476736899,0.0817772661615163,0.0136295443602527
"811",1,0.228896478004754,0.103915348504356,0.513210400682021,0.540950202433704,0.354593477241166,0.554112848604873,0.0341537160519511,0.00569228600865851
"812",0,0.346449401602149,0.319005922575586,0.3273326597325,0.426325216401358,0.291467100117562,0.427250274732903,0.0540714820823632,0.00901191368039387
"813",1,0.466387566179037,0.167237701191962,0.427369625674633,0.44996169787817,0.341426929255993,0.506124935765657,0.0986368133686483,0.0164394688947747
"814",0,0.345556057430804,0.338716837959268,0.281757156025971,0.326486954485918,0.270162898759262,0.466207211453033,0.0723332763020881,0.012055546050348
"815",0,0.14969708584249,0.146965333839773,0.417832668580435,0.446148773508048,0.374662362111539,0.50444886141414,0.0336704591847956,0.00561174319746594
"816",0,0.121697544399649,0.100036165535261,0.312189560465041,0.416496885492389,0.269857518589364,0.516677916479336,0.0346184007590637,0.00576973345984394
"817",1,0.428883610386401,0.281506206590573,0.410795954546172,0.456343420685356,0.395885341436549,0.456502685297354,0.0461193465581164,0.00768655775968606
"818",1,0.476708877738565,0.333816190536718,0.168429423231706,0.202358574658405,0.161243001156834,0.264472783958446,0.0177304532541893,0.00295507554236489
"819",1,0.349893147032708,0.314498810906263,0.328200641232528,0.329401528657127,0.319517875910729,0.33029920093791,0.0300846967031248,0.00501411611718747
"820",0,0.16557387644425,0.149452362697451,0.529173531082918,0.563345515726209,0.467825625679531,0.605831229252235,0.0847923555457965,0.0141320592576327
"821",0,0.465823422092944,0.394190144200735,0.464435347195716,0.511818637306256,0.351327122408734,0.531577350146511,0.0199369525723159,0.00332282542871932
"822",0,0.25668744686991,0.252303462088457,0.15884695745073,0.168745479018243,0.107162784516771,0.368352623620125,0.0910331598273478,0.015172193304558
"823",0,0.118599390238523,0.105650679058611,0.318352105084565,0.355978565934776,0.297131686899513,0.384321632296349,0.0598954562679865,0.00998257604466441
"824",0,0.445590553339571,0.385556191059414,0.304421756759026,0.390665610117001,0.277560603987702,0.417698138551179,0.0668251460371539,0.0111375243395257
"825",0,0.300348162464798,0.128703395989018,0.449225350778324,0.50717061671896,0.441552304666142,0.542861623307588,0.0250483179488219,0.00417471965813699
"826",1,0.253045492433012,0.104517892047757,0.241002844621227,0.24597006748782,0.199173166664433,0.254734067549109,0.0638504372257739,0.010641739537629
"827",0,0.299242479540408,0.228210864394451,0.225524589332029,0.294800169459465,0.162805136537029,0.331285883495085,0.0982065834803507,0.0163677639133918
"828",1,0.417900147102773,0.175625032837693,0.303316727435576,0.35925143067246,0.275551751342077,0.368360608888162,0.080244735267479,0.0133741225445798
"829",1,0.212545181531459,0.137149370069953,0.570008389352049,0.570993099738809,0.568394906647262,0.57272508979438,0.0238527242653072,0.00397545404421787
"830",0,0.192009302601218,0.174543515075293,0.194032889992726,0.251638087480082,0.110995033622358,0.408412129629351,0.0295871503045782,0.00493119171742971
"831",0,0.173763997480273,0.161126514779088,0.336170457014384,0.382332173528627,0.280609587248207,0.462374952497089,0.0660908543970436,0.0110151423995073
"832",0,0.124158666562289,0.113617790909171,0.501301499595959,0.548156101188187,0.454291990006632,0.563587832887558,0.0916222592187114,0.0152703765364519
"833",0,0.155356839578599,0.153497115124602,0.475252360127695,0.535257394081564,0.34069056007081,0.610777659289106,0.0438657392887399,0.00731095654812331
"834",1,0.340202188398689,0.110218260724815,0.448552053146573,0.449459848360575,0.438696892032023,0.465427261802294,0.0541924508824013,0.00903207514706689
"835",0,0.207612676080316,0.115994981118925,0.608359243843074,0.692256934980634,0.517228256370345,0.70657983879658,0.0625300512323156,0.0104216752053859
"836",0,0.474478424340487,0.309097837867793,0.421653967280167,0.505569175657892,0.420096031460432,0.549189760009201,0.058451847601682,0.00974197460028033
"837",0,0.307130017597228,0.294057848753756,0.193851539436023,0.296859390185265,0.188640277230438,0.302093530420575,0.0956363506149501,0.0159393917691583
"838",0,0.206135357823223,0.164070664474566,0.452327192557042,0.456066955297486,0.410422877328362,0.459602745577991,0.063301483609248,0.010550247268208
"839",1,0.467743309121579,0.230711286825122,0.364790808511186,0.422675131713505,0.340684933067502,0.552619293535519,0.0519236175715923,0.00865393626193206
"840",1,0.221162041742355,0.18541940819102,0.164776339320838,0.192549709510374,0.155210214022965,0.206819869950813,0.0368390614073724,0.00613984356789539
"841",1,0.38033220237121,0.224258354637817,0.17494782644153,0.209564551363025,0.161362698527938,0.232135369232452,0.0430369131709449,0.00717281886182415
"842",1,0.198739107511938,0.172851818026455,0.278804679887234,0.287679807717318,0.237805579735133,0.309413093177592,0.0638228682661429,0.0106371447110238
"843",0,0.452086197584867,0.446084978894974,0.376483165836221,0.383057798245785,0.364366305491021,0.38468540739749,0.0986101511842571,0.0164350251973762
"844",1,0.316817701794207,0.17858844926624,0.382270406824494,0.405133429110477,0.246032609873573,0.444111933414539,0.0504719488881528,0.00841199148135881
"845",1,0.460402482841164,0.371424980563028,0.483318542533188,0.490651260520584,0.462692207906195,0.526492970115686,0.013113788117189,0.00218563135286483
"846",1,0.342946306895465,0.197699587081736,0.475355618457528,0.510639620976092,0.418897457869189,0.622821634754307,0.0101523656072095,0.00169206093453492
"847",0,0.182378169987351,0.101732217464475,0.484612137067026,0.505577904403794,0.482100482757261,0.506266437517855,0.0575950767635368,0.00959917946058947
"848",1,0.496672322973609,0.103271645145513,0.246453521020342,0.298787334436828,0.235113999491372,0.340316477982763,0.0826831504679285,0.0137805250779881
"849",0,0.27594188163057,0.108718391634949,0.573204465894229,0.617943976851642,0.544402835644064,0.619684103962227,0.0750379673624411,0.0125063278937402
"850",0,0.389641687180847,0.352761120328763,0.550173005235029,0.578935046279368,0.544162981965273,0.591527715196761,0.0567918271850795,0.00946530453084658
"851",0,0.161909632664174,0.134140430949956,0.506575655527268,0.547257485088085,0.418662413547003,0.58009617116175,0.0886450339085423,0.0147741723180904
"852",0,0.117849497497082,0.110102891476349,0.285936218444189,0.298189364913058,0.277774236292399,0.319959391946881,0.0813039608555846,0.0135506601425974
"853",0,0.264340444561094,0.2079137881583,0.559359380112747,0.581110007213721,0.559218556231531,0.634071776801462,0.0645276521914639,0.0107546086985773
"854",1,0.221091658528894,0.160657885011642,0.250895384951259,0.257211517062435,0.25070728537131,0.298501208981293,0.0268068665266037,0.00446781108776728
"855",1,0.130822777189314,0.10013778598222,0.20692526726219,0.211188278362255,0.179146285769267,0.246295155493043,0.0608250774117187,0.0101375129019531
"856",0,0.402030673716217,0.379858128143119,0.481420359582844,0.548130735935678,0.403499919427903,0.656416336538791,0.0527735683065839,0.00879559471776399
"857",0,0.155931108631194,0.125705853971544,0.413797764555686,0.415007590211624,0.390735869370623,0.454811297074929,0.0907779083075002,0.0151296513845834
"858",0,0.230027293134481,0.213882942526012,0.258692483615397,0.272193564955255,0.203763764003831,0.366968222515888,0.0977077245386317,0.0162846207564386
"859",1,0.381423459202051,0.142715279276291,0.346119156108135,0.354944760005211,0.299131617125864,0.414904819502131,0.0898518131370656,0.0149753021895109
"860",0,0.351507782563567,0.248925912476861,0.375932721191567,0.549583157541131,0.345897891978251,0.569906459610106,0.0316584556852467,0.00527640928087446
"861",0,0.345510409865528,0.152465777048424,0.252959599147813,0.335801533625481,0.251732991898731,0.387551197332914,0.0146045430819504,0.0024340905136584
"862",0,0.112828048784286,0.10801668914895,0.33938808364633,0.379930120732563,0.304710670642637,0.398547053304194,0.0744718574779108,0.0124119762463185
"863",0,0.339846538007259,0.301708050067924,0.518867288975383,0.561401384971703,0.513915995916584,0.60771963467071,0.0703970403666608,0.0117328400611101
"864",1,0.145104737207294,0.133564252801453,0.28529725517101,0.296911512473971,0.280939345930282,0.297891683161977,0.0231402332009748,0.00385670553349579
"865",1,0.335459866095334,0.183116060499252,0.26587596895468,0.272965446742806,0.261274818114184,0.290951517777191,0.0806727067357861,0.013445451122631
"866",1,0.45257465718314,0.231165860152078,0.328649875710809,0.332087601206833,0.322427142774226,0.337405299262967,0.0445914003765211,0.00743190006275351
"867",1,0.342288069147617,0.16440801686979,0.397397480211443,0.397637410991271,0.394008335404109,0.489096582923326,0.0458212871500291,0.00763688119167152
"868",0,0.204944085609168,0.186362854075604,0.305439894400485,0.459486137485153,0.267913517201625,0.480705031331507,0.0379851357080042,0.00633085595133404
"869",1,0.259970873314887,0.13112945670786,0.352082294144621,0.358748544127189,0.341706382387643,0.372510951019034,0.0294596007675864,0.0049099334612644
"870",1,0.191441669035703,0.13731957378303,0.359463006739058,0.381640152378462,0.283297710698912,0.489439166760752,0.0322135905153118,0.00536893175255197
"871",1,0.445227554719895,0.155064285316251,0.484615319475578,0.510534306736774,0.460404361680955,0.541614467614069,0.0374439154658467,0.00624065257764111
"872",1,0.4501699000597,0.287696391121312,0.501670198625009,0.516942196633316,0.470187040284275,0.52821440186648,0.0392110945330933,0.00653518242218221
"873",0,0.33854824192822,0.230174838280836,0.444169307285762,0.615898550924464,0.424829566360933,0.645181980934378,0.0203678428917192,0.0033946404819532
"874",0,0.23779149223119,0.153994074319977,0.343224325081671,0.42159905495943,0.29648729587852,0.431091912561564,0.0879686524812132,0.0146614420802022
"875",0,0.179956373013556,0.132903741237061,0.457669001735825,0.513479998910579,0.427670045983236,0.568393383998021,0.0120606876676902,0.0020101146112817
"876",1,0.25438496908173,0.138551348828466,0.35665264766313,0.380496108086093,0.238364109289596,0.415851453948191,0.0361942339269444,0.00603237232115741
"877",1,0.258322723116726,0.139295530352374,0.575803445915487,0.580165996671166,0.565784618732011,0.610159735571964,0.0468233309336938,0.00780388848894897
"878",1,0.305698245856911,0.284276829537461,0.53873178356561,0.543272610322283,0.433987596473193,0.670866024334451,0.03135448301211,0.005225747168685
"879",0,0.16163511807099,0.134858560121783,0.430797863169049,0.447199334102349,0.429811154740668,0.460085425831728,0.0624763943115249,0.0104127323852542
"880",1,0.469288919772953,0.438605729159342,0.328669194492321,0.355676664112537,0.291001438834431,0.373150675151203,0.032047137778718,0.00534118962978634
"881",1,0.470888712536544,0.339290108564714,0.0959268215660514,0.119315964291945,0.0825155562942628,0.309223323933109,0.0600566636933945,0.0100094439488991
"882",1,0.145404875837266,0.110488487770211,0.296429122101924,0.303640242103857,0.287995993358124,0.3120970094748,0.0407602785713971,0.00679337976189951
"883",1,0.390406669024378,0.276898257469149,0.176104150801611,0.183332300352555,0.162453518767462,0.215593013930415,0.0815971048222855,0.0135995174703809
"884",0,0.402392126526684,0.285307956769326,0.426145521750526,0.557722245751776,0.382903634265486,0.578970980452796,0.0852293755509891,0.0142048959251648
"885",0,0.213384768273681,0.130664077275658,0.409791830387558,0.53702678577294,0.293764368324311,0.569607202079032,0.0941853731242009,0.0156975621873668
"886",0,0.104202923085541,0.101236042133952,0.455458438915292,0.466378188768381,0.440824448535618,0.503982934778679,0.0866941588954069,0.0144490264825678
"887",1,0.141562579013407,0.115467426365122,0.556884813243243,0.567108834476547,0.376063182546884,0.579771622155434,0.0222142938501202,0.00370238230835336
"888",0,0.220870112068951,0.185800659301363,0.422542600643791,0.425058126565454,0.38603604832549,0.453536781713618,0.0874805179331452,0.0145800863221909
"889",0,0.448549099918455,0.4318971927659,0.475724802646751,0.504924158537979,0.432918345334393,0.540688506282511,0.0877235679794103,0.014620594663235
"890",1,0.160698407422751,0.144009175339451,0.556383493809143,0.568051096685425,0.428333510194792,0.590271606400411,0.0184099076129496,0.0030683179354916
"891",0,0.118396824318916,0.114729670628507,0.386136177257941,0.450632329203948,0.365364290451198,0.52729969503618,0.0106461332342587,0.00177435553904312
"892",1,0.415142107289284,0.383405479644842,0.46792316324014,0.473182106645522,0.44379915390718,0.478543810942774,0.0527975933346897,0.00879959888911496
"893",1,0.362661730032414,0.177140064021957,0.409757214451053,0.426500825900132,0.350472471953756,0.45010982891442,0.0633206954761408,0.0105534492460235
"894",0,0.442306779976934,0.30291871150376,0.242802457035782,0.335455421927458,0.202955790733325,0.386598373820787,0.0537970742885955,0.00896617904809925
"895",0,0.168866717163473,0.139841499581112,0.437628952619815,0.445669849373982,0.333646761127655,0.593011858674942,0.0786316817975603,0.0131052802995934
"896",0,0.187349800858647,0.122457390464089,0.296795056786618,0.351486505281006,0.290400212241355,0.35494141072372,0.0522423272649758,0.00870705454416263
"897",1,0.315504707209766,0.124567864083985,0.354988989044528,0.387653604337954,0.341137939302503,0.417361121079719,0.0344867881783284,0.0057477980297214
"898",1,0.341104140970856,0.169270414220166,0.531363237327183,0.535698188350048,0.465180767360576,0.664464035231184,0.0285999156255275,0.00476665260425458
"899",1,0.307630102615803,0.203832884669934,0.261846643558486,0.265018850230136,0.259962983923612,0.26963679752092,0.0411143809766509,0.00685239682944181
"900",1,0.443802785407752,0.315171133722069,0.524274344608897,0.53250437434806,0.513381842762523,0.584409101332919,0.027137078915257,0.00452284648587617
"901",0,0.214582988712937,0.148026101036734,0.443357243340029,0.455804493048486,0.426093960498822,0.472043261676136,0.0831632349942811,0.0138605391657135
"902",0,0.165571776777506,0.136043692880227,0.301570823461123,0.444383453369723,0.253537893226973,0.447242821443238,0.0488909186469391,0.00814848644115652
"903",0,0.428364693559706,0.269784738742065,0.308855585459516,0.44154794174913,0.264317440821173,0.485656903683513,0.0844342219061218,0.014072370317687
"904",0,0.36502977553755,0.347281101268639,0.322743029053998,0.339441349497324,0.135961547660592,0.446178713634041,0.0850483393506147,0.0141747232251025
"905",0,0.365632860269398,0.302183538494704,0.508498821836639,0.532128530537914,0.344181797996703,0.691813142411803,0.0951888608373702,0.0158648101395617
"906",1,0.326340257469565,0.176586242217239,0.319753379819978,0.329231861407728,0.295535081098522,0.393320141635823,0.0452954411832616,0.00754924019721026
"907",0,0.307500802259892,0.174011710996981,0.36994510911768,0.442950589827311,0.369437870390932,0.5529873999056,0.0507831683661789,0.00846386139436315
"908",0,0.243578219413757,0.108290097119208,0.425084309024514,0.591036177906316,0.416146396974156,0.614280257231841,0.0184175634756684,0.00306959391261141
"909",1,0.27050794288516,0.20831756392977,0.437724954305826,0.438626811009392,0.436426802354334,0.444524649286138,0.0640237785037607,0.0106706297506268
"910",0,0.266547643113881,0.237109660584196,0.525605315622163,0.541203206190525,0.52180692957526,0.545031089056575,0.0744111040607095,0.0124018506767849
"911",1,0.140111373085529,0.107085450795185,0.186172511405139,0.210530712463776,0.179424008368203,0.233081869759396,0.0472871299879625,0.00788118833132709
"912",0,0.100751290842891,0.100009962322052,0.213333194343818,0.242989897767393,0.207925509707286,0.281536744727422,0.0346935141365975,0.00578225235609959
"913",0,0.277814409974962,0.224899071127259,0.490706730849444,0.550787526267281,0.457363371441714,0.553801109798918,0.0920219831494615,0.0153369971915769
"914",0,0.275431099068373,0.140894780617467,0.560222899734353,0.568981201419721,0.460566675837856,0.699435170304702,0.0978660766058602,0.0163110127676434
"915",1,0.484247372392565,0.241599305057452,0.17218382986629,0.233985156834388,0.161719932136699,0.246955962417539,0.0311110936873592,0.00518518228122654
"916",1,0.478237613104284,0.364573178600019,0.508656607931189,0.519584962473255,0.459542025336797,0.532992306209338,0.0398712172056548,0.00664520286760914
"917",0,0.385627790633589,0.380301408324592,0.522572292783578,0.537111115408108,0.491154476014398,0.538839097696362,0.0478848291910254,0.00798080486517089
"918",0,0.407010525278747,0.32090214802169,0.327374107140021,0.351272890389573,0.319204247419699,0.429095815082199,0.086681055193767,0.0144468425322945
"919",0,0.23044159412384,0.130392121835747,0.541529121360332,0.594185796057047,0.457218522119427,0.636296005761875,0.0490329678286798,0.00817216130477997
"920",1,0.389830732904375,0.211827204983677,0.334195976110941,0.346711680289396,0.319240793675996,0.387174470864098,0.0608447811915539,0.010140796865259
"921",1,0.423390316031873,0.227446722955979,0.412948364337988,0.462292740539558,0.317574444732682,0.500622902887458,0.0350018414389342,0.00583364023982237
"922",1,0.145692237187177,0.115315432267009,0.392762562187089,0.411498409366809,0.363286653444761,0.435998812885361,0.0262062358786352,0.00436770597977253
"923",1,0.289669684693217,0.275709051341355,0.52412948133297,0.525117405540285,0.414089206228127,0.564680550125975,0.0437169349426404,0.00728615582377339
"924",0,0.2485451140441,0.177570285289691,0.661579812496037,0.714972916320601,0.422486596163869,0.752950281123909,0.0107338188798167,0.00178896981330278
"925",1,0.462257423810661,0.163735504423734,0.265610850529553,0.268940051353691,0.258599800176673,0.340528267557875,0.0461533920257352,0.00769223200428921
"926",0,0.46415271256119,0.38658306609474,0.486006882624551,0.557357193259326,0.48437748185462,0.562856212645525,0.0151585208741017,0.00252642014568361
"927",1,0.465950656495988,0.187014955667194,0.318730928467134,0.336347824031511,0.303572966710535,0.42865324376212,0.0123479997366667,0.00205799995611111
"928",1,0.263102377764881,0.207972180071828,0.400474694448855,0.417458788497787,0.380367529839254,0.419598916365325,0.0538691531866789,0.00897819219777981
